order_id,customer_id,order_date,status,region_code,customer_id_missing
856,281,2024-09-17 07:01:00,RETURNED,NA-EAST,False
857,195,2025-11-08 11:38:38,DELIVERED,APAC-IN,False
858,170,2026-01-10 00:18:51,DELIVERED,EU-EAST,False
859,279,2025-01-16 10:42:29,SHIPPED,NA-WEST,False
860,10,2026-05-06 14:24:30,DELIVERED,APAC-IN,False
861,226,2025-06-04 09:14:20,DELIVERED,NA-WEST,False
862,547,2025-03-06 01:21:54,DELIVERED,EU-WEST,False
863,277,2024-05-20 00:48:13,SHIPPED,NA-WEST,False
864,2,2025-08-22 18:19:06,RETURNED,EU-WEST,False
865,271,2024-09-24 13:24:05,DELIVERED,EU-WEST,False
866,11,2025-09-04 05:22:21,RETURNED,NA-WEST,False
867,17,2026-06-13 19:18:09,CANCELLED,APAC-IN,False
868,392,2025-04-04 18:31:23,DELIVERED,APAC-IN,False
869,453,2025-02-06 18:01:10,SHIPPED,APAC-SG,False
870,405,2024-10-28 18:44:05,DELIVERED,EU-EAST,False
871,491,2024-07-24 13:03:21,DELIVERED,NA-WEST,False
872,503,2024-12-06 06:02:49,PLACED,NA-WEST,False
873,404,2024-12-17 00:00:00,PLACED,NA-WEST,False
874,413,2024-08-03 16:59:12,SHIPPED,NA-EAST,False
875,387,2025-10-18 00:00:00,CANCELLED,APAC-SG,False
876,136,2025-03-21 18:53:45,DELIVERED,APAC-SG,False
877,10,2024-08-13 04:36:11,CANCELLED,APAC-SG,False
878,143,2026-03-17 07:33:29,CANCELLED,NA-WEST,False
879,491,2024-10-27 00:40:27,DELIVERED,EU-WEST,False
880,127,2024-04-02 22:41:16,SHIPPED,EU-WEST,False
881,426,2024-10-07 00:00:00,SHIPPED,NA-WEST,False
882,151,2025-08-31 20:20:53,SHIPPED,APAC-SG,False
883,116,2026-04-04 00:24:00,SHIPPED,NA-EAST,False
884,289,2025-09-07 00:00:00,DELIVERED,EU-WEST,False
885,87,2024-05-07 08:05:13,SHIPPED,APAC-IN,False
886,186,2025-12-21 14:15:57,DELIVERED,EU-WEST,False
887,294,2025-08-24 04:45:34,DELIVERED,EU-EAST,False
888,272,2024-06-27 15:15:39,CANCELLED,NA-WEST,False
889,151,2025-07-11 12:00:33,DELIVERED,EU-EAST,False
890,116,2025-12-25 00:36:31,DELIVERED,NA-EAST,False
891,131,2024-12-08 12:41:31,DELIVERED,EU-EAST,False
892,424,2025-08-01 00:28:54,RETURNED,NA-WEST,False
893,510,2026-06-15 21:57:10,DELIVERED,NA-WEST,False
894,432,2026-05-28 13:58:07,DELIVERED,APAC-SG,False
895,90,2025-03-01 08:37:59,SHIPPED,NA-EAST,False
896,486,2024-09-24 12:41:45,PLACED,EU-WEST,False
897,143,2025-06-01 19:06:40,CANCELLED,APAC-IN,False
898,432,2025-03-12 16:57:31,SHIPPED,APAC-SG,False
899,147,2025-10-08 08:45:28,DELIVERED,EU-EAST,False
900,109,2024-06-23 14:21:21,DELIVERED,NA-WEST,False
